Porcentaje de error de revisores,Frecuencia
3.25,6
7.75,3
3.75,3
5.75,2
4.5,2
8.25,2
2.5,2
7.25,1
11.0,1
6.5,1
5.25,1
7.0,1
11.75,1
6.25,1
8.5,1
12.0,1
5.0,1
11.5,1
10.0,1
20.0,1
9.75,1
2.0,1
17.0,1
1.25,1
13.0,1
