Porcentaje de error de revisores,Frecuencia
4.5,8
0.0,7
1.25,5
2.5,5
6.5,2
5.75,2
14.5,2
24.5,1
11.0,1
14.25,1
0.62,1
12.25,1
17.75,1
26.5,1
38.0,1
34.0,1
3.25,1
2.62,1
10.5,1
36.0,1
3.75,1
15.5,1
11.25,1
23.5,1
9.75,1
16.0,1
15.25,1
9.25,1
5.0,1
7.25,1
