Porcentaje de error de revisores,Frecuencia
0.0,48
2.0,18
1.25,10
4.0,6
3.25,5
6.5,3
2.5,3
7.25,1
5.0,1
8.25,1
8.0,1
4.5,1
5.75,1
9.5,1
11.25,1
