Porcentaje de error de revisores,Frecuencia
0.0,38
1.25,22
2.5,8
2.0,6
3.25,4
3.75,3
4.5,3
15.0,2
4.0,2
6.5,1
46.25,1
5.25,1
10.0,1
7.25,1
11.25,1
