Porcentaje de error de revisores,Frecuencia
2.5,8
5.75,6
6.5,6
3.25,5
1.25,5
4.5,4
3.75,3
10.5,3
5.0,2
7.0,2
11.25,2
9.75,1
6.25,1
14.5,1
5.25,1
12.5,1
12.75,1
8.5,1
7.25,1
13.25,1
8.0,1
0.0,1
16.0,1
