Porcentaje de error de revisores,Frecuencia
1.25,14
3.25,10
4.5,6
0.0,5
5.25,4
2.0,3
2.5,3
4.0,2
26.5,1
37.5,1
15.5,1
27.75,1
35.25,1
16.5,1
46.75,1
12.0,1
25.5,1
6.0,1
7.25,1
6.5,1
32.75,1
58.5,1
45.25,1
