Porcentaje de error de revisores,Frecuencia
0.0,35
1.25,10
2.0,9
5.75,4
3.25,4
2.5,4
7.25,3
6.0,2
5.0,2
9.0,2
4.0,2
15.5,1
14.0,1
3.75,1
8.75,1
11.75,1
16.25,1
5.25,1
20.25,1
8.0,1
12.25,1
7.5,1
7.0,1
9.25,1
