Porcentaje de error de revisores,Frecuencia
0.0,19
1.25,13
2.0,10
3.25,5
2.5,4
5.0,3
4.5,2
5.25,2
6.5,1
4.0,1
10.0,1
17.25,1
11.0,1
12.5,1
6.0,1
7.0,1
3.75,1
