Porcentaje de error de revisores,Frecuencia
0.0,17
1.25,10
2.0,8
3.25,3
6.0,2
4.5,2
12.0,2
2.5,2
10.25,1
6.25,1
7.25,1
7.0,1
8.25,1
12.75,1
9.0,1
4.0,1
5.0,1
5.25,1
3.75,1
