Porcentaje de error de revisores,Frecuencia
0.0,13
1.25,5
2.0,2
3.25,2
72.5,1
20.0,1
43.25,1
3.75,1
59.5,1
53.25,1
66.75,1
77.25,1
21.75,1
59.0,1
64.0,1
36.5,1
61.5,1
