Porcentaje de error de revisores,Frecuencia
0.0,19
2.0,7
1.25,6
3.25,5
2.5,4
4.5,2
42.0,2
48.5,2
62.75,2
13.0,2
47.25,2
54.75,1
40.25,1
52.5,1
72.5,1
45.25,1
44.0,1
47.0,1
63.5,1
33.25,1
39.5,1
39.0,1
22.25,1
68.5,1
53.0,1
35.75,1
21.5,1
81.5,1
5.75,1
81.75,1
5.0,1
11.25,1
9.0,1
50.25,1
70.75,1
18.0,1
9.25,1
7.0,1
51.0,1
7.25,1
6.0,1
5.25,1
65.0,1
24.75,1
34.75,1
10.5,1
