Top,Pregunta,Porcentaje de respuestas correctas,Número de respuestas correctas
1,reading_3.1_2,100.0,47.0
2,reading_3.2_3,100.0,47.0
3,listening_1_3,97.87,46.0
4,reading_3.1_1,97.87,46.0
5,reading_3.1_3,97.87,46.0
6,reading_3.1_5,97.87,46.0
7,reading_4.2_3,95.74,45.0
