Porcentaje de error de revisores,Frecuencia
3.25,5
66.0,3
5.25,3
2.0,3
2.5,3
7.25,2
22.5,1
63.0,1
49.0,1
19.25,1
40.75,1
75.25,1
58.75,1
66.75,1
58.25,1
48.0,1
47.75,1
50.0,1
50.75,1
76.5,1
63.25,1
55.0,1
48.25,1
47.5,1
52.5,1
61.5,1
62.75,1
30.0,1
6.5,1
48.75,1
22.25,1
61.75,1
7.75,1
60.0,1
56.75,1
57.75,1
68.0,1
72.5,1
46.25,1
54.75,1
37.25,1
