Porcentaje de error de revisores,Frecuencia
10.0,5
11.25,3
8.0,3
6.0,3
7.75,2
28.0,2
22.0,2
9.75,2
15.25,2
14.75,2
19.0,2
1.25,1
12.0,1
14.25,1
23.75,1
35.5,1
8.5,1
0.0,1
9.25,1
22.5,1
21.25,1
21.5,1
33.0,1
17.75,1
4.0,1
2.0,1
27.0,1
24.25,1
14.0,1
13.75,1
7.25,1
23.25,1
12.25,1
16.5,1
