Porcentaje de error de revisores,Frecuencia
2.5,11
2.0,9
1.25,7
3.25,6
4.0,5
4.5,5
6.5,5
5.25,4
0.0,4
5.75,3
7.0,2
10.0,2
11.0,2
6.25,2
16.25,2
14.5,2
3.75,2
13.75,2
37.25,1
16.5,1
9.0,1
7.5,1
8.5,1
5.0,1
13.25,1
18.5,1
10.5,1
16.0,1
21.75,1
15.0,1
13.5,1
12.5,1
