Porcentaje de error de revisores,Frecuencia
2.5,6
1.25,6
20.0,3
4.5,2
3.25,2
46.25,2
14.0,1
25.25,1
13.25,1
26.5,1
51.0,1
3.75,1
17.0,1
31.75,1
7.75,1
34.25,1
36.75,1
5.25,1
16.25,1
23.0,1
58.5,1
2.0,1
8.5,1
40.75,1
