Porcentaje de error de revisores,Frecuencia
0.0,38
2.0,12
1.25,10
3.25,3
18.5,2
23.75,2
7.0,2
16.75,1
26.75,1
3.75,1
16.5,1
29.75,1
21.5,1
7.75,1
29.25,1
13.5,1
16.25,1
28.0,1
30.25,1
44.0,1
2.5,1
8.25,1
21.0,1
31.75,1
25.75,1
17.25,1
9.75,1
33.25,1
31.5,1
18.0,1
23.0,1
41.5,1
25.0,1
24.5,1
4.5,1
13.25,1
