Porcentaje de error de revisores,Frecuencia
0.0,8
5.25,4
1.25,4
2.0,3
4.5,2
13.75,2
5.0,2
7.25,2
3.25,2
44.25,1
9.25,1
13.25,1
28.25,1
60.25,1
30.75,1
42.25,1
53.75,1
5.75,1
57.75,1
59.5,1
26.0,1
22.5,1
8.25,1
6.0,1
48.75,1
7.0,1
