Porcentaje de error de revisores,Frecuencia
16.0,2
36.75,2
18.75,2
44.5,1
46.5,1
43.5,1
38.0,1
16.5,1
47.25,1
19.75,1
55.0,1
23.5,1
20.5,1
36.25,1
22.5,1
35.75,1
14.25,1
20.25,1
35.0,1
13.5,1
40.5,1
53.5,1
42.5,1
10.5,1
16.75,1
26.5,1
10.0,1
11.5,1
47.5,1
11.25,1
59.5,1
22.0,1
51.75,1
18.5,1
58.25,1
25.25,1
33.0,1
49.5,1
24.75,1
15.5,1
31.0,1
37.0,1
8.5,1
24.0,1
33.5,1
16.25,1
13.0,1
26.0,1
21.75,1
