Porcentaje de error de revisores,Frecuencia
0.0,28
2.0,8
4.0,6
3.0,6
1.25,5
1.0,5
3.25,4
5.25,3
6.25,2
5.0,2
3.75,2
2.62,1
2.5,1
3.5,1
9.5,1
4.5,1
6.0,1
10.5,1
1.62,1
2.25,1
17.62,1
4.62,1
4.25,1
9.38,1
5.62,1
4.75,1
13.0,1
