Porcentaje de error de revisores,Frecuencia
2.5,8
4.5,8
1.25,4
5.75,4
0.0,4
3.75,4
3.25,3
7.5,3
5.25,2
5.0,1
6.5,1
2.0,1
11.75,1
15.75,1
13.75,1
11.0,1
8.25,1
10.0,1
8.75,1
10.25,1
21.0,1
36.0,1
6.25,1
26.75,1
16.5,1
27.5,1
18.5,1
65.5,1
33.25,1
34.0,1
42.25,1
39.25,1
14.5,1
42.0,1
18.25,1
