Porcentaje de error de revisores,Frecuencia
1.25,5
4.0,5
0.0,4
4.5,3
3.25,3
57.25,2
3.75,2
2.5,2
10.0,2
7.75,1
8.0,1
2.0,1
12.0,1
6.5,1
20.25,1
1.0,1
2.62,1
32.75,1
31.0,1
51.75,1
5.0,1
6.25,1
63.0,1
56.75,1
15.5,1
14.75,1
56.5,1
1.88,1
55.75,1
76.5,1
19.0,1
5.75,1
53.25,1
14.5,1
33.25,1
58.5,1
32.0,1
69.5,1
71.25,1
56.25,1
51.25,1
61.25,1
51.0,1
47.25,1
71.5,1
45.5,1
60.5,1
13.25,1
