Porcentaje de error de revisores,Frecuencia
0.0,25
1.25,7
2.0,5
3.25,3
3.75,3
4.0,3
0.62,2
4.5,2
2.5,2
1.88,2
5.25,2
8.0,1
13.5,1
6.5,1
