Porcentaje de error de revisores,Frecuencia
0.0,7
1.25,4
4.0,2
18.75,2
5.75,2
5.25,2
2.5,1
3.25,1
30.25,1
52.5,1
38.25,1
8.0,1
2.0,1
23.0,1
78.5,1
12.25,1
16.0,1
20.0,1
6.5,1
14.0,1
17.0,1
22.0,1
16.75,1
36.0,1
35.0,1
8.75,1
16.25,1
26.75,1
26.0,1
32.5,1
28.25,1
34.0,1
