Porcentaje de error de revisores,Frecuencia
1.25,12
0.0,6
2.5,5
2.0,4
6.25,4
5.25,2
4.5,2
4.0,2
5.75,2
1.88,2
11.25,1
3.25,1
8.5,1
7.0,1
6.0,1
5.0,1
7.25,1
8.25,1
13.0,1
0.62,1
10.0,1
