Porcentaje de error de revisores,Frecuencia
2.0,9
0.0,8
3.25,5
4.5,4
4.0,4
5.0,3
5.5,3
1.0,3
6.25,3
5.25,3
3.5,3
6.0,3
2.25,2
6.5,2
9.75,2
2.5,2
4.25,2
4.75,1
18.25,1
3.62,1
10.5,1
8.5,1
1.25,1
18.5,1
7.25,1
7.5,1
3.0,1
17.5,1
7.75,1
8.0,1
8.25,1
