Porcentaje de error de revisores,Frecuencia
0.0,17
2.0,4
1.25,3
2.5,2
6.0,2
5.0,2
54.25,2
23.75,2
5.25,2
10.0,2
20.75,1
60.75,1
6.25,1
48.5,1
29.0,1
41.25,1
23.5,1
27.0,1
13.25,1
45.0,1
65.75,1
50.25,1
27.5,1
34.0,1
18.75,1
28.25,1
9.0,1
3.25,1
2.62,1
12.0,1
45.5,1
23.0,1
58.75,1
