Porcentaje de error de revisores,Frecuencia
0.0,14
2.0,7
1.25,6
3.75,4
3.25,3
2.5,2
7.5,2
5.75,2
4.0,2
13.0,1
9.0,1
5.0,1
5.25,1
8.0,1
10.0,1
17.25,1
27.0,1
8.75,1
6.0,1
30.0,1
