Porcentaje de error de revisores,Frecuencia
71.25,2
58.5,2
61.0,2
62.5,1
38.5,1
63.25,1
36.0,1
59.25,1
46.5,1
36.25,1
1.25,1
37.0,1
58.25,1
33.25,1
41.75,1
47.5,1
52.5,1
26.75,1
53.75,1
65.25,1
52.75,1
21.25,1
56.5,1
56.0,1
65.75,1
54.25,1
67.25,1
32.75,1
55.0,1
47.0,1
57.0,1
43.0,1
62.0,1
