Porcentaje de error de revisores,Frecuencia
1.25,12
3.25,6
2.0,6
2.5,6
0.0,4
6.5,3
7.0,2
4.0,2
10.0,2
7.5,2
4.5,2
3.75,2
6.0,2
5.75,2
11.25,1
6.25,1
5.25,1
25.75,1
7.75,1
25.0,1
10.25,1
15.25,1
