Porcentaje de error de revisores,Frecuencia
0.0,14
1.25,8
2.0,5
3.25,5
3.75,5
2.5,5
7.75,2
6.5,2
25.25,2
5.75,1
14.5,1
4.5,1
11.25,1
9.5,1
5.25,1
3.12,1
