Porcentaje de error de revisores,Frecuencia
2.5,7
26.5,3
10.75,3
19.5,2
45.75,2
43.25,2
52.25,2
19.25,2
1.25,2
14.5,1
32.0,1
28.5,1
23.75,1
25.5,1
44.25,1
25.75,1
31.25,1
17.5,1
29.5,1
24.75,1
40.0,1
19.75,1
8.25,1
16.25,1
40.25,1
35.5,1
34.0,1
30.25,1
3.75,1
69.0,1
4.5,1
26.25,1
7.75,1
49.5,1
53.0,1
6.5,1
0.0,1
27.0,1
7.5,1
63.75,1
