Porcentaje de error de revisores,Frecuencia
4.5,10
6.5,7
3.25,5
8.5,4
9.25,3
13.75,2
2.0,2
8.0,1
0.0,1
10.75,1
11.0,1
5.75,1
9.5,1
12.5,1
2.5,1
4.0,1
11.25,1
11.75,1
54.0,1
10.5,1
18.0,1
25.5,1
10.0,1
27.25,1
15.25,1
13.0,1
25.75,1
