Porcentaje de error de revisores,Frecuencia
2.5,19
0.0,7
5.25,4
3.25,4
4.5,4
1.25,4
9.25,3
4.0,2
13.75,2
14.5,2
24.5,2
10.5,2
2.0,2
3.75,2
7.25,2
17.0,1
17.5,1
37.25,1
22.0,1
22.5,1
8.5,1
7.75,1
29.25,1
6.5,1
10.0,1
13.25,1
21.0,1
7.0,1
14.0,1
16.5,1
17.25,1
18.5,1
15.75,1
34.5,1
37.75,1
20.0,1
28.75,1
15.25,1
40.25,1
9.75,1
