Porcentaje de error de revisores,Frecuencia
2.5,13
0.0,9
1.25,7
6.5,4
2.0,4
3.75,4
3.25,3
5.75,3
4.5,2
9.0,2
12.5,1
8.5,1
5.0,1
8.0,1
7.0,1
7.5,1
13.5,1
11.5,1
15.0,1
