Porcentaje de error de revisores,Frecuencia
0.0,10
2.0,8
5.25,4
1.25,3
6.0,2
35.75,2
3.25,2
59.25,2
9.5,2
42.5,2
36.0,2
36.5,2
12.25,1
53.25,1
43.25,1
17.75,1
16.25,1
28.0,1
50.5,1
17.25,1
38.0,1
49.25,1
25.75,1
33.25,1
23.5,1
20.75,1
3.75,1
49.75,1
24.75,1
31.0,1
26.75,1
9.25,1
43.75,1
45.0,1
42.25,1
12.0,1
20.5,1
33.75,1
7.25,1
13.25,1
42.75,1
28.5,1
35.25,1
45.5,1
48.75,1
26.5,1
36.25,1
21.5,1
10.0,1
4.5,1
33.5,1
15.5,1
