Porcentaje de error de revisores,Frecuencia
0.0,32
2.0,13
1.25,8
3.25,7
2.5,5
8.0,2
6.0,2
3.75,2
6.5,2
4.0,1
10.0,1
4.5,1
7.25,1
8.25,1
40.25,1
11.75,1
8.5,1
