Porcentaje de error de revisores,Frecuencia
0.0,11
2.0,10
2.25,4
1.25,3
8.0,3
0.62,2
6.0,2
4.25,2
4.0,2
7.25,2
5.0,1
11.5,1
12.25,1
8.25,1
2.62,1
3.62,1
7.0,1
5.75,1
4.62,1
9.5,1
16.0,1
3.0,1
6.38,1
