Porcentaje de error de revisores,Frecuencia
42.75,2
31.25,1
14.75,1
27.0,1
47.5,1
38.0,1
51.25,1
41.0,1
31.75,1
64.75,1
26.0,1
42.25,1
45.5,1
20.0,1
23.5,1
20.25,1
38.75,1
40.75,1
48.5,1
