Porcentaje de error de revisores,Frecuencia
2.5,8
3.12,8
0.0,4
1.25,4
2.0,3
9.25,2
3.25,2
4.5,2
3.88,2
7.88,1
3.75,1
8.75,1
0.62,1
7.12,1
4.38,1
1.88,1
5.25,1
15.75,1
6.0,1
33.75,1
28.5,1
7.62,1
6.38,1
20.25,1
10.25,1
12.38,1
21.25,1
12.5,1
7.0,1
