Porcentaje de error de revisores,Frecuencia
0.0,18
1.25,8
3.25,7
5.25,6
2.5,5
1.0,4
4.5,4
4.0,4
2.0,4
4.25,2
2.25,2
3.0,2
9.75,1
7.0,1
6.0,1
4.75,1
13.25,1
3.5,1
0.62,1
5.75,1
3.75,1
12.0,1
8.5,1
11.25,1
6.5,1
5.0,1
