Porcentaje de error de revisores,Frecuencia
0.0,7
2.0,5
1.25,5
4.0,3
3.25,3
2.5,2
11.0,2
4.5,2
5.75,2
14.75,1
5.25,1
14.25,1
8.25,1
13.25,1
14.5,1
38.0,1
21.5,1
21.75,1
29.25,1
21.0,1
10.5,1
9.0,1
28.75,1
22.0,1
13.75,1
6.25,1
10.0,1
15.25,1
3.75,1
7.25,1
10.75,1
6.0,1
16.5,1
24.0,1
12.25,1
12.0,1
7.75,1
19.0,1
