Porcentaje de error de revisores,Frecuencia
0.0,19
2.5,10
2.0,7
1.25,5
6.5,3
3.25,2
5.0,2
4.5,2
7.0,1
5.75,1
3.75,1
16.25,1
11.75,1
20.5,1
