Porcentaje de error de revisores,Frecuencia
5.0,3
17.25,3
15.25,2
17.0,2
21.25,2
4.5,2
12.5,2
5.25,2
19.75,2
20.25,2
15.75,1
9.0,1
13.5,1
5.75,1
11.0,1
7.5,1
14.5,1
12.0,1
10.5,1
19.25,1
9.5,1
24.75,1
22.75,1
25.88,1
6.25,1
7.25,1
14.0,1
15.5,1
33.5,1
23.5,1
32.5,1
11.75,1
4.0,1
44.5,1
8.5,1
12.75,1
10.38,1
