Porcentaje de error de revisores,Frecuencia
2.5,5
3.25,3
4.5,3
11.75,2
6.5,2
1.25,2
7.75,2
5.25,2
14.5,1
9.0,1
9.75,1
13.75,1
5.0,1
8.5,1
3.75,1
8.25,1
7.25,1
