Porcentaje de error de revisores,Frecuencia
4.5,9
2.5,8
0.0,5
3.75,4
5.75,4
5.25,3
13.5,2
4.0,2
19.75,2
3.25,2
21.25,2
23.25,2
7.5,2
15.25,2
28.0,1
29.0,1
11.0,1
8.0,1
24.25,1
36.75,1
13.25,1
12.5,1
16.5,1
17.5,1
20.5,1
7.0,1
30.25,1
16.25,1
25.0,1
21.0,1
8.25,1
17.0,1
14.75,1
18.0,1
2.0,1
7.25,1
18.25,1
6.5,1
