Porcentaje de error de revisores,Frecuencia
3.25,8
7.0,4
0.0,4
5.25,4
2.0,3
6.5,3
14.0,3
7.25,3
1.25,3
4.0,2
3.75,2
11.0,2
9.25,2
12.75,2
6.0,2
9.5,2
8.5,2
18.25,1
18.0,1
15.25,1
23.0,1
19.75,1
4.5,1
20.5,1
10.25,1
15.5,1
25.25,1
10.0,1
8.25,1
11.25,1
11.75,1
18.75,1
21.5,1
14.75,1
8.75,1
