Porcentaje de error de revisores,Frecuencia
2.0,14
0.0,11
2.25,6
1.25,4
4.25,3
3.0,3
6.0,3
8.0,3
1.0,3
6.88,3
1.62,3
3.62,3
5.62,3
5.0,3
7.25,2
4.0,2
0.62,2
3.5,2
2.62,2
4.62,2
5.75,2
9.25,1
11.5,1
12.25,1
8.25,1
9.5,1
16.0,1
6.38,1
6.25,1
10.12,1
2.88,1
8.62,1
6.62,1
7.0,1
6.5,1
3.25,1
5.25,1
7.5,1
8.5,1
4.5,1
17.5,1
7.75,1
